Single Spectrum_040_Spec.Data 1 RE34 2 min             
x       y           
[m<sup>-1</sup>]     [CCD cts]         
5318.2209  777.5            
5524.8115  778.09998            
5731.3442  779.20001            
5937.8189  780.79999            
6144.2357  782.20001            
6350.5947  785            
6556.8958  788.5            
6763.139  792.90002            
6969.3245  804            
7175.4521  815.79999            
7381.522  827.29999            
7587.5342  841.09998            
7793.4886  858.29999            
7999.3853  867.5            
8205.2243  875.09998            
8411.0057  885.59998            
8616.7295  890.5            
8822.3956  887.5            
9028.0042  888.09998            
9233.5552  889.79999            
9439.0486  899.09998            
9644.4846  894.29999            
9849.863  893.29999            
10055.184  888.20001            
10260.447  885.5            
10465.653  886.79999            
10670.802  884.20001            
10875.893  885.09998            
11080.927  881.09998            
11285.904  886.20001            
11490.823  880.70001            
11695.685  880            
11900.49  878.59998            
12105.237  877.90002            
12309.927  876.40002            
12514.56  879.79999            
12719.136  882.20001            
12923.654  879.20001            
13128.116  877.40002            
13332.52  877.70001            
13536.867  869.20001            
13741.157  869.5            
13945.391  868.59998            
14149.567  867.59998            
14353.686  867.40002            
14557.748  867            
14761.753  867.70001            
14965.701  871.09998            
15169.592  870.90002            
15373.426  867.70001            
15577.204  866            
15780.924  865.29999            
15984.588  863.40002            
16188.195  856.79999            
16391.745  856.09998            
16595.238  855.5            
16798.675  854.79999            
17002.054  853.40002            
17205.378  853            
17408.644  848.20001            
17611.854  849.70001            
17815.007  850.29999            
18018.103  846.5            
18221.143  846.20001            
18424.127  850.59998            
18627.053  848.09998            
18829.923  846.09998            
19032.737  847            
19235.494  849.90002            
19438.195  850            
19640.839  847.90002            
19843.427  841.59998            
20045.959  847.29999            
20248.434  846.20001            
20450.853  844.09998            
20653.215  843.20001            
20855.521  844.90002            
21057.771  842.5            
21259.964  840.09998            
21462.101  839.59998            
21664.182  841.09998            
21866.207  841.09998            
22068.176  837.40002            
22270.088  840.70001            
22471.945  837.20001            
22673.745  838.5            
22875.489  837.79999            
23077.177  839.20001            
23278.809  835.70001            
23480.384  834.29999            
23681.904  835            
23883.368  833            
24084.776  830.5            
24286.128  832.79999            
24487.424  832.40002            
24688.664  834.59998            
24889.848  833.20001            
25090.977  831.59998            
25292.049  831.79999            
25493.066  830.09998            
25694.027  831.79999            
25894.932  831.90002            
26095.781  831.90002            
26296.575  831.40002            
26497.312  831.09998            
26697.994  833.29999            
26898.621  834.70001            
27099.192  831.20001            
27299.707  832.20001            
27500.167  830.29999            
27700.571  832.40002            
27900.919  833            
28101.212  836.79999            
28301.449  835.5            
28501.631  836.59998            
28701.757  835            
28901.828  835.40002            
29101.844  835.90002            
29301.804  836.09998            
29501.708  836.40002            
29701.557  836            
29901.351  835.70001            
30101.09  835.90002            
30300.773  833.09998            
30500.401  834.40002            
30699.973  835.29999            
30899.491  837.5            
31098.953  837.09998            
31298.36  841.29999            
31497.712  839.79999            
31697.008  838.20001            
31896.25  841.5            
32095.436  841.70001            
32294.567  840.40002            
32493.643  841.20001            
32692.664  840.40002            
32891.63  841.40002            
33090.541  841.29999            
33289.397  839.79999            
33488.198  840.09998            
33686.944  840.09998            
33885.635  837.90002            
34084.272  835.79999            
34282.853  837.90002            
34481.379  837.09998            
34679.851  837.40002            
34878.267  838.79999            
35076.629  841.70001            
35274.936  841.5            
35473.189  845.09998            
35671.386  840.29999            
35869.529  840.40002            
36067.617  844.20001            
36265.651  843.20001            
36463.629  843.29999            
36661.554  848            
36859.423  843            
37057.238  842.70001            
37254.998  843.5            
37452.704  845.40002            
37650.355  847.29999            
37847.952  844.29999            
38045.494  844.09998            
38242.982  840.20001            
38440.415  842            
38637.794  844.79999            
38835.118  840.59998            
39032.388  842.70001            
39229.603  842            
39426.765  843.79999            
39623.872  843.09998            
39820.924  837.29999            
40017.922  839.5            
40214.866  841.59998            
40411.756  843.90002            
40608.592  840.29999            
40805.373  839.29999            
41002.1  843.09998            
41198.773  840.79999            
41395.391  839.20001            
41591.956  843.09998            
41788.467  844.5            
41984.923  847            
42181.325  842.59998            
42377.674  839.5            
42573.968  845.29999            
42770.208  845            
42966.394  842.40002            
43162.527  844.29999            
43358.605  844.5            
43554.629  840.79999            
43750.6  842.09998            
43946.516  844.29999            
44142.379  841.90002            
44338.188  840.29999            
44533.943  842.70001            
44729.644  842.79999            
44925.292  843.29999            
45120.885  840.70001            
45316.425  845.29999            
45511.912  845.09998            
45707.344  847            
45902.723  842.40002            
46098.048  840.5            
46293.32  843.90002            
46488.537  842.70001            
46683.702  847.59998            
46878.812  849.90002            
47073.87  846.70001            
47268.873  846.70001            
47463.823  846.5            
47658.72  847.5            
47853.563  843.40002            
48048.352  847.90002            
48243.089  852            
