x       y           
[m<sup>-1</sup>]     [CCD cts]         
4287.2547  785.70001            
4386.122  785.29999            
4484.9761  785.40002            
4583.8171  785.79999            
4682.6448  785.59998            
4781.4594  785.40002            
4880.2607  785.59998            
4979.0489  785.70001            
5077.8239  785.40002            
5176.5857  785.40002            
5275.3343  785.79999            
5374.0698  785.79999            
5472.792  785.5            
5571.5011  785.70001            
5670.197  785.79999            
5768.8797  785.70001            
5867.5493  786.40002            
5966.2057  786.5            
6064.8489  785.59998            
6163.4789  786            
6262.0958  785.79999            
6360.6995  786.20001            
6459.29  786.29999            
6557.8674  785.59998            
6656.4316  785.29999            
6754.9827  786            
6853.5206  786.20001            
6952.0453  785.29999            
7050.5569  785.79999            
7149.0553  786.09998            
7247.5406  786.09998            
7346.0127  786            
7444.4717  785.70001            
7542.9175  786.09998            
7641.3502  786.20001            
7739.7697  786.09998            
7838.1761  786.09998            
7936.5694  785.5            
8034.9495  785.79999            
8133.3164  785.90002            
8231.6703  786            
8330.011  786.09998            
8428.3385  785.70001            
8526.6529  785.79999            
8624.9542  786            
8723.2424  785.79999            
8821.5174  786            
8919.7793  786            
9018.0281  786.40002            
9116.2637  786.20001            
9214.4863  786.09998            
9312.6957  786.5            
9410.892  787.29999            
9509.0751  787            
9607.2452  790.79999            
9705.4021  789.40002            
9803.546  792.40002            
9901.6767  797.70001            
9999.7943  809.70001            
10097.899  830.90002            
10195.99  869.90002            
10294.068  927.79999            
10392.134  970.79999            
10490.186  1004.2            
10588.225  995.09998            
10686.25  973.29999            
10784.263  958.20001            
10882.263  947            
10980.249  941.79999            
11078.223  940.5            
11176.183  948.40002            
11274.131  950.20001            
11372.065  952.79999            
11469.986  962.09998            
11567.894  974.90002            
11665.789  994.90002            
11763.671  1001            
11861.54  990.5            
11959.395  987.79999            
12057.238  994.5            
12155.067  991.5            
12252.884  989.29999            
12350.687  983.90002            
12448.478  979.70001            
12546.255  980.79999            
12644.019  975.59998            
12741.77  983.29999            
12839.508  976.09998            
12937.233  970.20001            
13034.945  966.29999            
13132.644  962            
13230.33  959.40002            
13328.002  962.29999            
13425.662  958.79999            
13523.309  958.5            
13620.942  960.70001            
13718.563  967.29999            
13816.17  965.90002            
13913.764  971.40002            
14011.346  972.29999            
14108.914  970.09998            
14206.469  968.5            
14304.011  974.70001            
14401.541  975.59998            
14499.057  978.59998            
14596.56  975.40002            
14694.05  981.29999            
14791.527  984.40002            
14888.991  996.79999            
14986.442  1003.3            
15083.879  1014.4            
15181.304  1005.1            
15278.716  991            
15376.115  986.90002            
15473.501  970.5            
15570.873  972.29999            
15668.233  966.40002            
15765.58  959.79999            
15862.913  953.70001            
15960.234  951.79999            
16057.542  951.20001            
16154.836  947.40002            
16252.118  937.59998            
16349.387  944            
16446.642  947.20001            
16543.885  943.5            
16641.114  940.29999            
16738.331  933            
16835.534  936.79999            
16932.725  935.09998            
17029.902  938.09998            
17127.067  940.79999            
17224.218  929.40002            
17321.357  933            
17418.482  927.59998            
17515.595  930.59998            
17612.694  929.90002            
17709.781  927            
17806.855  927.40002            
17903.915  927.40002            
18000.963  929.09998            
18097.997  927            
18195.019  931            
18292.027  933.79999            
18389.023  931.20001            
18486.006  927.29999            
18582.975  937            
18679.932  937.20001            
18776.876  938.79999            
18873.806  934.20001            
18970.724  934.5            
19067.629  935.09998            
19164.521  932.59998            
19261.4  932.29999            
19358.266  932.90002            
19455.118  935            
19551.958  936            
19648.785  935.40002            
19745.599  934.29999            
19842.4  936.29999            
19939.189  938.40002            
20035.964  942.29999            
20132.726  942.20001            
20229.475  941.79999            
20326.211  938.79999            
20422.935  940.20001            
20519.645  945.20001            
20616.342  947.40002            
20713.027  945.90002            
20809.698  942.29999            
20906.357  948.29999            
21003.003  951.79999            
21099.635  947.09998            
21196.255  948.29999            
21292.862  950.79999            
21389.456  959.29999            
21486.037  958.09998            
21582.605  957.59998            
21679.16  955            
21775.702  950.70001            
21872.231  948            
21968.748  944.09998            
22065.251  941.29999            
22161.741  941.09998            
22258.219  941.09998            
22354.683  934.40002            
22451.135  935            
22547.574  936.20001            
22644  931.09998            
22740.413  928.70001            
22836.813  926.5            
22933.2  927.20001            
23029.574  920.09998            
23125.935  915.70001            
23222.283  914.40002            
23318.619  914.09998            
23414.941  910.20001            
23511.251  909.79999            
23607.548  913.09998            
23703.832  911.40002            
23800.103  910.70001            
23896.361  909            
23992.606  905.70001            
24088.838  904            
24185.057  901.09998            
24281.264  898.79999            
24377.457  901.09998            
24473.638  898.70001            
24569.806  901.09998            
24665.961  903            
24762.103  902.90002            
24858.232  901.5            
24954.348  895.90002            
25050.451  899.09998            
25146.542  899.09998            
25242.619  896.40002            
25338.684  896.79999            
25434.736  902.59998            
25530.775  900.5            
25626.801  896.29999            
25722.814  892.70001            
25818.815  892.40002            
25914.802  895.29999            
26010.777  897.70001            
26106.739  895            
26202.687  891.5            
26298.623  895.40002            
26394.547  895            
26490.457  892.5            
26586.354  889.40002            
26682.239  889            
26778.111  888.20001            
26873.97  894.70001            
26969.816  893.09998            
27065.649  891            
27161.469  887            
27257.277  885.90002            
27353.071  887.29999            
27448.853  890.79999            
27544.622  888.29999            
27640.378  892.59998            
27736.121  887.5            
27831.852  886.59998            
