16.12             
x       y           
[m<sup>-1</sup>]     [CCD cts]         
5472.792  783.59998            
5571.5011  783.79999            
5670.197  784.40002            
5768.8797  783.90002            
5867.5493  783.70001            
5966.2057  784.09998            
6064.8489  784            
6163.4789  783.5            
6262.0958  783.90002            
6360.6995  784.90002            
6459.29  783.79999            
6557.8674  783.90002            
6656.4316  783.5            
6754.9827  784.29999            
6853.5206  783.5            
6952.0453  783.90002            
7050.5569  783.59998            
7149.0553  784            
7247.5406  784.40002            
7346.0127  783.5            
7444.4717  784.29999            
7542.9175  783.79999            
7641.3502  783.90002            
7739.7697  783.79999            
7838.1761  784.09998            
7936.5694  784.70001            
8034.9495  784.70001            
8133.3164  784.5            
8231.6703  784.09998            
8330.011  784            
8428.3385  783.90002            
8526.6529  783.79999            
8624.9542  783.90002            
8723.2424  785.09998            
8821.5174  784.5            
8919.7793  785.09998            
9018.0281  785.20001            
9116.2637  785.40002            
9214.4863  785.90002            
9312.6957  787.20001            
9410.892  788.40002            
9509.0751  790.29999            
9607.2452  794.90002            
9705.4021  798            
9803.546  806            
9901.6767  823.5            
9999.7943  857.59998            
10097.899  926.79999            
10195.99  1054.4            
10294.068  1232.2            
10392.134  1422.4            
10490.186  1527.6            
10588.225  1513.6            
10686.25  1452.1            
10784.263  1369.5            
10882.263  1349.8            
10980.249  1327.6            
11078.223  1313.9            
11176.183  1323            
11274.131  1352.8            
11372.065  1383.5            
11469.986  1410.9            
11567.894  1441.2            
11665.789  1481            
11763.671  1501.7            
11861.54  1525.5            
11959.395  1519.5            
12057.238  1523.3            
12155.067  1510.9            
12252.884  1482.7            
12350.687  1482.7            
12448.478  1470.4            
12546.255  1457.1            
12644.019  1442.8            
12741.77  1443.2            
12839.508  1436.5            
12937.233  1432.3            
13034.945  1428.1            
13132.644  1437.9            
13230.33  1434.9            
13328.002  1402.8            
13425.662  1420.4            
13523.309  1423.2            
13620.942  1405.5            
13718.563  1375            
13816.17  1399.4            
13913.764  1432.5            
14011.346  1435            
14108.914  1445.3            
14206.469  1446.2            
14304.011  1446.7            
14401.541  1464.5            
14499.057  1489            
14596.56  1475            
14694.05  1470.6            
14791.527  1512.7            
14888.991  1534.3            
14986.442  1578.8            
15083.879  1592.6            
