Single Spectrum_003_Spec.Data 1             
x       y           
[m<sup>-1</sup>]     [CCD cts]         
16165.423  1382.6            
16262.703  1382.4            
16359.971  1373.5            
16457.225  1359.2            
16554.466  1347.7            
16651.695  1335.8            
16748.91  1355.5            
16846.112  1354            
16943.302  1342.7            
17040.478  1334.6            
17137.641  1325            
17234.792  1308.9            
17331.929  1296.2            
17429.053  1300.1            
17526.165  1306.7            
17623.263  1300.4            
17720.348  1313.7            
17817.42  1314.6            
17914.48  1309.8            
18011.526  1313.6            
18108.56  1310.1            
18205.58  1321.1            
18302.587  1310.6            
18399.582  1311.2            
18496.563  1332            
18593.532  1325.9            
18690.487  1308.9            
18787.43  1318.6            
18884.359  1333.7            
18981.276  1350.3            
19078.179  1347.3            
19175.07  1339.7            
19271.947  1341            
19368.812  1341.6            
19465.664  1344            
19562.503  1345.8            
19659.328  1341.1            
19756.141  1347.2            
19852.941  1375.4            
19949.728  1388.9            
20046.502  1388.4            
20143.263  1396.7            
20240.011  1390.7            
20336.746  1393.9            
20433.468  1404.2            
20530.177  1378.5            
20626.873  1406.1            
20723.557  1403.2            
20820.227  1390.1            
20916.884  1396.9            
21013.529  1389.3            
21110.16  1411.1            
21206.779  1439.7            
21303.384  1448.9            
21399.977  1442            
21496.557  1448.3            
21593.124  1457.5            
21689.677  1489.9            
21786.218  1473.9            
21882.746  1432.6            
21979.261  1408            
22075.764  1417.2            
22172.253  1413.3            
22268.729  1388.7            
22365.193  1374.7            
22461.643  1374.1            
22558.081  1365.2            
22654.505  1352.3            
22750.917  1327.2            
22847.316  1325.6            
22943.702  1326.1            
23040.075  1322.9            
23136.435  1284.4            
23232.782  1284.2            
23329.116  1290.6            
23425.437  1277.9            
23521.746  1272.7            
23618.041  1263.1            
23714.324  1245.2            
23810.594  1233.6            
23906.85  1238.6            
24003.094  1245.1            
24099.325  1240            
24195.544  1242.8            
24291.749  1231.6            
24387.941  1218.6            
24484.121  1228.3            
24580.287  1216.9            
24676.441  1219.4            
24772.582  1226.7            
24868.71  1218.9            
24964.825  1216.4            
25060.927  1203.9            
25157.016  1196.5            
25253.092  1197            
25349.156  1207.2            
25445.207  1202.6            
25541.244  1195.7            
25637.269  1196.2            
25733.281  1204.5            
25829.281  1203.6            
25925.267  1191.1            
26021.24  1176.4            
26117.201  1180.5            
26213.148  1196            
26309.083  1191.3            
26405.005  1185.7            
26500.914  1177.9            
26596.811  1179.3            
26692.694  1167.3            
26788.565  1170.3            
26884.422  1184.8            
26980.267  1186.2            
27076.099  1184.5            
27171.918  1186.9            
27267.725  1195.5            
27363.518  1198.6            
27459.299  1185.3            
27555.066  1186.8            
27650.821  1183.6            
27746.563  1187.4            
27842.293  1193.9            
27938.009  1195.2            
28033.713  1186.1            
28129.403  1177.3            
28225.081  1171.3            
28320.746  1188.5            
28416.399  1199.7            
28512.038  1204.7            
28607.665  1205.2            
28703.278  1197.5            
28798.879  1201.2            
28894.467  1199.7            
28990.043  1199            
29085.605  1206.4            
29181.155  1205.5            
29276.692  1204.7            
29372.216  1195.5            
29467.727  1198.6            
29563.225  1204.2            
29658.711  1197.6            
29754.184  1215.4            
29849.644  1217.9            
29945.091  1214.2            
30040.525  1212            
30135.947  1220.8            
30231.355  1206.4            
30326.751  1199.5            
30422.134  1199.3            
30517.505  1197.5            
30612.862  1189.2            
30708.207  1176.5            
30803.539  1191            
30898.858  1213.7            
30994.165  1209            
31089.458  1191.7            
31184.739  1202.5            
31280.007  1203.9            
31375.262  1206.1            
31470.505  1184.9            
31565.734  1184.4            
31660.951  1197            
31756.156  1204.5            
31851.347  1196.7            
31946.525  1184.9            
32041.691  1197.5            
32136.844  1206.5            
32231.984  1194.1            
32327.112  1196.2            
32422.227  1193.9            
32517.329  1188.9            
32612.418  1195.4            
32707.494  1205.9            
32802.558  1200.5            
32897.609  1188.8            
32992.647  1194.8            
33087.672  1194.4            
33182.685  1200.7            
33277.685  1204.1            
33372.672  1191            
33467.646  1190.9            
33562.608  1189            
33657.557  1193.5            
33752.493  1189            
33847.416  1194.3            
33942.327  1202            
34037.224  1196.3            
34132.11  1172.1            
34226.982  1181.3            
34321.842  1195.9            
34416.689  1187.7            
