10.30             
x       y           
[m<sup>-1</sup>]     [CCD cts]         
9028.7042  786.70001            
9126.9386  786.90002            
9225.1599  787.59998            
9323.3681  787.5            
9421.5631  787.70001            
9519.745  788.59998            
9617.9139  791.29999            
9716.0696  790.29999            
9814.2122  793.20001            
9912.3416  798.5            
10010.458  809            
10108.561  830.29999            
10206.651  870.20001            
10304.728  928.59998            
10402.792  992.29999            
10500.843  1044.4            
10598.881  1052.3            
10696.906  1040.3            
10794.917  1013.1            
10892.916  988.09998            
10990.901  980.90002            
11088.873  981.70001            
11186.832  984.79999            
11284.778  982.79999            
11382.711  987            
11480.631  1000.8            
11578.538  1021.4            
11676.432  1037.4            
11774.312  1051            
11872.18  1058            
11970.034  1061            
12067.876  1046.7            
12165.704  1043.5            
12263.519  1042.1            
12361.322  1046.2            
12459.111  1035.8            
12556.887  1033            
12654.65  1026.5            
12752.399  1022.7            
12850.136  1023.7            
12947.86  1010.8            
13045.571  1006.1            
13143.268  1003.9            
13240.953  1006.2            
13338.624  1003.5            
13436.283  1009.9            
13533.928  1002.8            
13631.56  1009.3            
13729.18  1007.5            
13826.786  1005            
13924.379  1004.7            
14021.959  1008.4            
14119.526  1015            
14217.08  1012.8            
14314.621  1016.3            
14412.149  1013.8            
14509.664  1015.1            
14607.166  1013.1            
14704.655  1014.8            
14802.13  1022.3            
14899.593  1031.9            
14997.043  1030.7            
15094.479  1031.8            
15191.903  1039.6            
15289.314  1035.5            
15386.711  1035.1            
15484.096  1025            
15581.467  1017.8            
15678.826  1008.8            
15776.171  999            
15873.504  1002.7            
15970.823  994.29999            
16068.13  995            
16165.423  990            
16262.703  979.70001            
16359.971  969.40002            
16457.225  972.59998            
16554.466  973.59998            
16651.695  974            
16748.91  974.59998            
16846.112  977.5            
16943.302  980            
17040.478  979            
17137.641  977.90002            
17234.792  966            
17331.929  965.70001            
17429.053  966.70001            
17526.165  965.79999            
17623.263  959            
17720.348  955.70001            
17817.42  959.70001            
17914.48  961.79999            
