9.26 re             
x       y           
[m<sup>-1</sup>]     [CCD cts]         
7848.867  785.40002            
7947.259  785.79999            
8045.6379  785.79999            
8144.0036  785.90002            
8242.3562  786.09998            
8340.6957  786.09998            
8439.022  786.09998            
8537.3352  786            
8635.6352  786.5            
8733.9221  786.79999            
8832.1959  786.59998            
8930.4566  786.40002            
9028.7042  786.5            
9126.9386  785.90002            
9225.1599  786.20001            
9323.3681  787.59998            
9421.5631  787.5            
9519.745  787.5            
9617.9139  790.09998            
9716.0696  790.5            
9814.2122  793.70001            
9912.3416  797.40002            
10010.458  807.29999            
10108.561  826.29999            
10206.651  860.70001            
10304.728  913.70001            
10402.792  977.59998            
10500.843  1043.3            
10598.881  1070            
10696.906  1053.9            
10794.917  1034.8            
10892.916  1006.8            
10990.901  992.79999            
11088.873  999.40002            
11186.832  995.20001            
11284.778  1002.7            
11382.711  1015.7            
11480.631  1036.5            
11578.538  1062.9            
11676.432  1080.1            
11774.312  1086.1            
11872.18  1091.5            
11970.034  1105.1            
12067.876  1110.6            
12165.704  1109            
12263.519  1119.7            
12361.322  1115.8            
12459.111  1105.3            
12556.887  1092.3            
12654.65  1096            
12752.399  1087.8            
12850.136  1093.4            
12947.86  1090            
13045.571  1087.9            
13143.268  1088.3            
13240.953  1090            
13338.624  1095            
13436.283  1104.5            
13533.928  1106            
13631.56  1104.6            
13729.18  1101.9            
13826.786  1100.6            
13924.379  1107            
14021.959  1105.3            
14119.526  1096.2            
14217.08  1118.3            
14314.621  1117.6            
14412.149  1108            
14509.664  1102.2            
14607.166  1099.1            
14704.655  1107.9            
14802.13  1114.9            
14899.593  1119            
14997.043  1113.6            
15094.479  1110.3            
15191.903  1114.7            
15289.314  1103.3            
15386.711  1117.1            
15484.096  1117.8            
15581.467  1110.4            
15678.826  1106.2            
15776.171  1108            
15873.504  1110.5            
15970.823  1099.7            
16068.13  1086.9            
16165.423  1096.9            
16262.703  1104.5            
16359.971  1107.5            
16457.225  1102            
16554.466  1096.7            
16651.695  1094.8            
16748.91  1091.7            
16846.112  1105            
