x       y           
[m<sup>-1</sup>]     [CCD cts]         
4287.2547  785.5            
4386.122  785.40002            
4484.9761  785.79999            
4583.8171  785.29999            
4682.6448  785.90002            
4781.4594  785.40002            
4880.2607  785.5            
4979.0489  786.20001            
5077.8239  785.20001            
5176.5857  785.59998            
5275.3343  785.70001            
5374.0698  785.5            
5472.792  785            
5571.5011  785.40002            
5670.197  786            
5768.8797  786.20001            
5867.5493  785.5            
5966.2057  785.59998            
6064.8489  785.29999            
6163.4789  785.70001            
6262.0958  785.70001            
6360.6995  785            
6459.29  785.40002            
6557.8674  785.20001            
6656.4316  785.5            
6754.9827  785.59998            
6853.5206  785.20001            
6952.0453  785.79999            
7050.5569  785.79999            
7149.0553  785.29999            
7247.5406  785.59998            
7346.0127  786.09998            
7444.4717  786            
7542.9175  786            
7641.3502  786.20001            
7739.7697  785.29999            
7838.1761  786.09998            
7936.5694  786.09998            
8034.9495  785.59998            
8133.3164  785.70001            
8231.6703  786            
8330.011  785.5            
8428.3385  786.09998            
8526.6529  786.09998            
8624.9542  786.29999            
8723.2424  785.90002            
8821.5174  786.20001            
8919.7793  785.79999            
9018.0281  785.5            
9116.2637  785.79999            
9214.4863  786.59998            
9312.6957  787.5            
9410.892  787.09998            
9509.0751  787.5            
9607.2452  790.5            
9705.4021  790.70001            
9803.546  793.40002            
9901.6767  798.5            
9999.7943  809.90002            
10097.899  834.40002            
10195.99  875.59998            
10294.068  928.40002            
10392.134  980.29999            
10490.186  1008            
10588.225  996.70001            
10686.25  980.20001            
10784.263  959.90002            
10882.263  955.20001            
10980.249  947.79999            
11078.223  945.59998            
11176.183  955.59998            
11274.131  963.5            
11372.065  969.79999            
11469.986  980.5            
11567.894  989.09998            
11665.789  1010.2            
11763.671  1018.3            
11861.54  1021.7            
11959.395  1019.8            
12057.238  1025            
12155.067  1022.5            
12252.884  1023.8            
12350.687  1014            
12448.478  1012.2            
12546.255  1002.8            
12644.019  1006.3            
12741.77  1012.8            
12839.508  1005.9            
12937.233  994            
13034.945  993.20001            
13132.644  994.40002            
13230.33  998            
13328.002  1002.1            
13425.662  998.09998            
13523.309  997.09998            
13620.942  998.5            
13718.563  1000.3            
13816.17  1003.9            
13913.764  1010.4            
14011.346  1013.1            
14108.914  1011.6            
14206.469  1007.9            
14304.011  1013.7            
14401.541  1024.9            
14499.057  1019.6            
14596.56  1021            
14694.05  1006.9            
14791.527  1017.5            
14888.991  1024.8            
14986.442  1033.6            
15083.879  1038.4            
15181.304  1028.6            
15278.716  1020.9            
15376.115  1014            
15473.501  1006.1            
15570.873  1002.4            
15668.233  999.20001            
15765.58  995.20001            
15862.913  992.09998            
15960.234  989.90002            
16057.542  986.20001            
16154.836  978.90002            
16252.118  974.09998            
16349.387  977.90002            
16446.642  987.90002            
16543.885  984.5            
16641.114  975.79999            
16738.331  976            
16835.534  977            
16932.725  976.09998            
17029.902  975.09998            
17127.067  978.5            
17224.218  970.79999            
17321.357  968.79999            
17418.482  971            
17515.595  969.09998            
17612.694  965.20001            
17709.781  965            
17806.855  970.79999            
17903.915  962.20001            
18000.963  964.5            
18097.997  973.29999            
18195.019  973.40002            
18292.027  974.20001            
18389.023  968.59998            
18486.006  967.09998            
18582.975  971.59998            
18679.932  973.59998            
18776.876  979.29999            
18873.806  969.90002            
18970.724  964.79999            
19067.629  974.59998            
19164.521  973.29999            
19261.4  965.5            
19358.266  970.79999            
19455.118  974.90002            
19551.958  971.59998            
19648.785  969.59998            
19745.599  974.20001            
19842.4  973.59998            
19939.189  979.20001            
20035.964  973.5            
20132.726  972.20001            
20229.475  970.20001            
20326.211  967.09998            
20422.935  969.40002            
20519.645  976.90002            
20616.342  982.59998            
20713.027  979.40002            
20809.698  978.90002            
20906.357  971.59998            
21003.003  977.79999            
21099.635  979.59998            
21196.255  979.20001            
21292.862  982.40002            
21389.456  989.29999            
21486.037  983.20001            
21582.605  981.59998            
21679.16  983.59998            
21775.702  980.70001            
21872.231  972.79999            
21968.748  966.5            
22065.251  973.40002            
22161.741  974.79999            
22258.219  966.70001            
22354.683  963.5            
22451.135  965.29999            
22547.574  956.29999            
22644  961.40002            
22740.413  960.79999            
22836.813  961.20001            
22933.2  962.20001            
23029.574  951.5            
23125.935  949.20001            
23222.283  950.29999            
23318.619  950            
23414.941  949.79999            
23511.251  955.70001            
23607.548  951.40002            
23703.832  952.09998            
23800.103  949.90002            
23896.361  948.20001            
23992.606  944.29999            
24088.838  944.29999            
24185.057  940            
24281.264  937.29999            
24377.457  941.70001            
24473.638  935.09998            
24569.806  936.59998            
24665.961  946.20001            
24762.103  948.5            
24858.232  944.90002            
24954.348  941.5            
25050.451  939.09998            
25146.542  939.09998            
25242.619  941            
25338.684  938.79999            
25434.736  942.79999            
25530.775  939.59998            
25626.801  938.09998            
25722.814  936.09998            
25818.815  932.29999            
25914.802  941.09998            
26010.777  940.20001            
26106.739  940.40002            
26202.687  941.40002            
26298.623  936.29999            
26394.547  935            
26490.457  933            
26586.354  935.70001            
26682.239  930.90002            
26778.111  930.90002            
26873.97  932.29999            
26969.816  937.29999            
27065.649  930.40002            
27161.469  931.79999            
27257.277  931.20001            
27353.071  932.40002            
27448.853  936.59998            
27544.622  927.90002            
27640.378  937.40002            
27736.121  936.59998            
27831.852  933.59998            
27927.569  934.5            
28023.274  939.09998            
28118.966  938            
28214.645  936            
28310.311  937.70001            
28405.965  935.20001            
28501.606  930.40002            
28597.233  935.70001            
28692.848  934.70001            
28788.45  935            
28884.04  940.79999            
28979.616  943            
29075.18  941.5            
29170.731  942.40002            
29266.269  942.79999            
29361.794  941.40002            
29457.306  940            
29552.806  940.29999            
29648.293  943.40002            
29743.767  949.5            
29839.228  948.5            
29934.676  950.59998            
30030.112  955.90002            
30125.534  955.09998            
30220.944  950.90002            
30316.342  947.90002            
30411.726  940.79999            
30507.097  940.09998            
30602.456  947.79999            
30697.802  947.90002            
30793.135  945.40002            
30888.456  947.59998            
30983.763  942.70001            
31079.058  941            
31174.34  942            
31269.609  940.59998            
31364.866  942.90002            
31460.109  939.90002            
31555.34  942.79999            
31650.558  943.09998            
31745.763  940.09998            
31840.956  943            
31936.136  942.79999            
32031.303  948.40002            
32126.457  949            
32221.598  944.5            
32316.727  939.90002            
32411.843  940.20001            
32506.946  939.09998            
32602.036  936.70001            
32697.114  942.09998            
32792.179  940.09998            
32887.231  939.70001            
32982.27  940.5            
33077.297  943.40002            
33172.311  942.90002            
33267.312  943.40002            
33362.3  944.20001            
33457.275  939.20001            
33552.238  942.29999            
33647.188  944.70001            
33742.125  937.29999            
33837.05  938.79999            
33931.962  941.90002            
34026.861  942            
34121.747  945.29999            
34216.621  940.79999            
34311.481  935.09998            
34406.33  938.59998            
34501.165  942            
34595.988  943.09998            
34690.797  947.40002            
34785.595  940.79999            
34880.379  938.90002            
34975.151  944.09998            
35069.91  944.09998            
35164.656  938.59998            
35259.389  939.90002            
35354.11  944.40002            
35448.818  944.29999            
35543.514  938.29999            
35638.196  940.79999            
