Single Spectrum_013_Spec.Data 1 1.1.1             
x       y           
[m<sup>-1</sup>]     [CCD cts]         
67071.189  801            
67260.733  796            
67450.224  798            
67639.664  797            
67829.053  796            
68018.391  799            
68207.677  794            
68396.911  795            
68586.094  793            
68775.226  793            
68964.307  793            
69153.336  795            
69342.314  795            
69531.24  795            
69720.116  789            
69908.94  796            
70097.713  793            
70286.435  793            
70475.105  794            
70663.725  793            
70852.293  796            
71040.81  792            
71229.276  790            
71417.691  794            
71606.055  794            
71794.368  794            
71982.63  794            
72170.841  792            
72359.001  792            
72547.109  792            
72735.167  797            
72923.174  796            
73111.131  791            
73299.036  795            
73486.89  794            
73674.694  789            
73862.446  789            
74050.148  795            
74237.799  789            
74425.399  793            
74612.949  786            
74800.447  791            
74987.896  795            
75175.293  793            
75362.639  792            
75549.935  789            
75737.181  790            
75924.375  789            
76111.519  791            
76298.613  796            
76485.656  793            
76672.648  794            
76859.59  792            
77046.481  791            
77233.322  791            
77420.112  790            
77606.852  790            
77793.542  790            
77980.181  794            
78166.769  789            
78353.308  788            
78539.795  790            
78726.233  791            
78912.62  792            
79098.957  789            
79285.243  790            
79471.48  789            
79657.666  788            
79843.801  794            
80029.887  792            
80215.922  788            
80401.907  790            
80587.842  794            
80773.727  789            
80959.562  789            
81145.347  785            
81331.081  791            
81516.766  790            
81702.4  790            
81887.984  788            
82073.519  792            
82259.003  792            
82444.438  789            
82629.822  787            
82815.156  788            
83000.441  790            
83185.676  792            
83370.86  792            
83555.995  790            
83741.08  791            
83926.115  793            
84111.101  794            
84296.036  799            
84480.922  794            
84665.758  790            
84850.545  788            
85035.281  791            
85219.968  785            
