16.20             
x       y           
[m<sup>-1</sup>]     [CCD cts]         
4880.2607  784.29999            
4979.0489  784.29999            
5077.8239  784.20001            
5176.5857  784.40002            
5275.3343  784.29999            
5374.0698  784.70001            
5472.792  784.5            
5571.5011  784.20001            
5670.197  784.20001            
5768.8797  784.40002            
5867.5493  785.20001            
5966.2057  784.40002            
6064.8489  784.40002            
6163.4789  785            
6262.0958  785.20001            
6360.6995  784.70001            
6459.29  784            
6557.8674  785.40002            
6656.4316  784.70001            
6754.9827  784.59998            
6853.5206  785.09998            
6952.0453  784.20001            
7050.5569  785.20001            
7149.0553  784.20001            
7247.5406  785.5            
7346.0127  784.79999            
7444.4717  784.5            
7542.9175  784.40002            
7641.3502  784.79999            
7739.7697  785            
7838.1761  784.90002            
7936.5694  784.90002            
8034.9495  785            
8133.3164  784.59998            
8231.6703  785.20001            
8330.011  784.79999            
8428.3385  785.09998            
8526.6529  785.70001            
8624.9542  785.20001            
8723.2424  785.90002            
8821.5174  786.40002            
8919.7793  785.90002            
9018.0281  785.79999            
9116.2637  787            
9214.4863  786.40002            
9312.6957  787.79999            
9410.892  790.70001            
9509.0751  792.29999            
9607.2452  796.70001            
9705.4021  800.09998            
9803.546  813.09998            
9901.6767  836.29999            
9999.7943  876.79999            
10097.899  955.70001            
10195.99  1103.9            
10294.068  1305.9            
10392.134  1520.2            
10490.186  1627            
10588.225  1626.3            
10686.25  1535.6            
10784.263  1473.3            
10882.263  1433.5            
10980.249  1407.9            
11078.223  1405.3            
11176.183  1420.7            
11274.131  1431.6            
11372.065  1474.9            
11469.986  1506.8            
11567.894  1514.3            
11665.789  1559.4            
11763.671  1605.6            
11861.54  1633.3            
11959.395  1648.2            
12057.238  1642.4            
12155.067  1640.9            
12252.884  1608            
12350.687  1581.9            
12448.478  1575.9            
12546.255  1571.5            
12644.019  1548            
12741.77  1541.6            
12839.508  1547.5            
12937.233  1527.4            
13034.945  1517.6            
13132.644  1509.9            
13230.33  1532.2            
13328.002  1531.7            
13425.662  1540.2            
13523.309  1558.3            
13620.942  1565.6            
13718.563  1557            
13816.17  1557            
13913.764  1578            
14011.346  1586.6            
14108.914  1596.8            
14206.469  1633.1            
14304.011  1627.1            
14401.541  1632            
14499.057  1668.1            
14596.56  1664.3            
14694.05  1704            
14791.527  1758.7            
14888.991  1797.5            
14986.442  1863.3            
15083.879  1884.5            
15181.304  1816.9            
15278.716  1748.1            
15376.115  1677.9            
15473.501  1631.5            
15570.873  1594.8            
15668.233  1586.9            
15765.58  1590.3            
